2020-12-04,14434647,5749354
2020-12-05,14650139,5857248
2020-12-06,14830883,5906788
2020-12-07,15020042,5998320
2020-12-08,15239976,6073198
2020-12-09,15463239,6179243
2020-12-10,15689923,6277314
2020-12-11,15924026,6430864
2020-12-12,16143219,6544509
2020-12-13,16334361,6597375
2020-12-14,16527207,300777
2020-12-15,16725973,303761
2020-12-16,16973376,307443
2020-12-17,17209587,310789
2020-12-18,17459296,313610
2020-12-19,17655591,316159
2020-12-20,17844690,317668
2020-12-21,18035209,319364
2020-12-22,18230242,322765
2020-12-23,18458373,326124
2020-12-24,18656776,329023
2020-12-25,18756360,330246
2020-12-26,18982634,331909
2020-12-27,19132726,333118
2020-12-28,19301543,334836
